Inputs,in_size,out_size,Bias
8,17400,900,False
8,17400,1000,False
8,17500,1,False
8,17500,2,False
8,17500,3,False
8,17500,4,False
8,17500,5,False
8,17500,6,False
8,17500,7,False
8,17500,8,False
8,17500,9,False
8,17500,10,False
8,17500,20,False
8,17500,30,False
8,17500,40,False
8,17500,50,False
8,17500,60,False
8,17500,70,False
8,17500,80,False
8,17500,90,False
8,17500,100,False
8,17500,200,False
8,17500,300,False
8,17500,400,False
8,17500,500,False
8,17500,600,False
8,17500,700,False
8,17500,800,False
8,17500,900,False
8,17500,1000,False
8,17600,1,False
8,17600,2,False
8,17600,3,False
8,17600,4,False
8,17600,5,False
8,17600,6,False
8,17600,7,False
8,17600,8,False
8,17600,9,False
8,17600,10,False
8,17600,20,False
8,17600,30,False
8,17600,40,False
8,17600,50,False
8,17600,60,False
8,17600,70,False
8,17600,80,False
8,17600,90,False
8,17600,100,False
8,17600,200,False
8,17600,300,False
8,17600,400,False
8,17600,500,False
8,17600,600,False
8,17600,700,False
8,17600,800,False
8,17600,900,False
8,17600,1000,False
8,17700,1,False
8,17700,2,False
8,17700,3,False
8,17700,4,False
8,17700,5,False
8,17700,6,False
8,17700,7,False
8,17700,8,False
8,17700,9,False
8,17700,10,False
8,17700,20,False
8,17700,30,False
8,17700,40,False
8,17700,50,False
8,17700,60,False
8,17700,70,False
8,17700,80,False
8,17700,90,False
8,17700,100,False
8,17700,200,False
8,17700,300,False
8,17700,400,False
8,17700,500,False
8,17700,600,False
8,17700,700,False
8,17700,800,False
8,17700,900,False
8,17700,1000,False
8,17800,1,False
8,17800,2,False
8,17800,3,False
8,17800,4,False
8,17800,5,False
8,17800,6,False
8,17800,7,False
8,17800,8,False
8,17800,9,False
8,17800,10,False
8,17800,20,False
8,17800,30,False
8,17800,40,False
8,17800,50,False
8,17800,60,False
8,17800,70,False
8,17800,80,False
8,17800,90,False
8,17800,100,False
8,17800,200,False
8,17800,300,False
8,17800,400,False
8,17800,500,False
8,17800,600,False
8,17800,700,False
8,17800,800,False
8,17800,900,False
8,17800,1000,False
8,17900,1,False
8,17900,2,False
8,17900,3,False
8,17900,4,False
8,17900,5,False
8,17900,6,False
8,17900,7,False
8,17900,8,False
8,17900,9,False
8,17900,10,False
8,17900,20,False
8,17900,30,False
8,17900,40,False
8,17900,50,False
8,17900,60,False
8,17900,70,False
8,17900,80,False
8,17900,90,False
8,17900,100,False
8,17900,200,False
8,17900,300,False
8,17900,400,False
8,17900,500,False
8,17900,600,False
8,17900,700,False
8,17900,800,False
8,17900,900,False
8,17900,1000,False
8,18000,1,False
8,18000,2,False
8,18000,3,False
8,18000,4,False
8,18000,5,False
8,18000,6,False
8,18000,7,False
8,18000,8,False
8,18000,9,False
8,18000,10,False
8,18000,20,False
8,18000,30,False
8,18000,40,False
8,18000,50,False
8,18000,60,False
8,18000,70,False
8,18000,80,False
8,18000,90,False
8,18000,100,False
8,18000,200,False
8,18000,300,False
8,18000,400,False
8,18000,500,False
8,18000,600,False
8,18000,700,False
8,18000,800,False
8,18000,900,False
8,18000,1000,False
8,18100,1,False
8,18100,2,False
8,18100,3,False
8,18100,4,False
8,18100,5,False
8,18100,6,False
8,18100,7,False
8,18100,8,False
8,18100,9,False
8,18100,10,False
8,18100,20,False
8,18100,30,False
8,18100,40,False
8,18100,50,False
8,18100,60,False
8,18100,70,False
8,18100,80,False
8,18100,90,False
8,18100,100,False
8,18100,200,False
8,18100,300,False
8,18100,400,False
8,18100,500,False
8,18100,600,False
8,18100,700,False
8,18100,800,False
8,18100,900,False
8,18100,1000,False
8,18200,1,False
8,18200,2,False
8,18200,3,False
8,18200,4,False
8,18200,5,False
8,18200,6,False
8,18200,7,False
8,18200,8,False
8,18200,9,False
8,18200,10,False
8,18200,20,False
8,18200,30,False
8,18200,40,False
8,18200,50,False
8,18200,60,False
8,18200,70,False
8,18200,80,False
8,18200,90,False
8,18200,100,False
8,18200,200,False
8,18200,300,False
8,18200,400,False
8,18200,500,False
8,18200,600,False
8,18200,700,False
8,18200,800,False
8,18200,900,False
8,18200,1000,False
8,18300,1,False
8,18300,2,False
8,18300,3,False
8,18300,4,False
8,18300,5,False
8,18300,6,False
8,18300,7,False
8,18300,8,False
8,18300,9,False
8,18300,10,False
8,18300,20,False
8,18300,30,False
8,18300,40,False
8,18300,50,False
8,18300,60,False
8,18300,70,False
8,18300,80,False
8,18300,90,False
8,18300,100,False
8,18300,200,False
8,18300,300,False
8,18300,400,False
8,18300,500,False
8,18300,600,False
8,18300,700,False
8,18300,800,False
8,18300,900,False
8,18300,1000,False
8,18400,1,False
8,18400,2,False
8,18400,3,False
8,18400,4,False
8,18400,5,False
8,18400,6,False
8,18400,7,False
8,18400,8,False
8,18400,9,False
8,18400,10,False
8,18400,20,False
8,18400,30,False
8,18400,40,False
8,18400,50,False
8,18400,60,False
8,18400,70,False
8,18400,80,False
8,18400,90,False
8,18400,100,False
8,18400,200,False
8,18400,300,False
8,18400,400,False
8,18400,500,False
8,18400,600,False
8,18400,700,False
8,18400,800,False
8,18400,900,False
8,18400,1000,False
8,18500,1,False
8,18500,2,False
8,18500,3,False
8,18500,4,False
8,18500,5,False
8,18500,6,False
8,18500,7,False
8,18500,8,False
8,18500,9,False
8,18500,10,False
8,18500,20,False
8,18500,30,False
8,18500,40,False
8,18500,50,False
8,18500,60,False
8,18500,70,False
8,18500,80,False
8,18500,90,False
8,18500,100,False
8,18500,200,False
8,18500,300,False
8,18500,400,False
8,18500,500,False
8,18500,600,False
8,18500,700,False
8,18500,800,False
8,18500,900,False
8,18500,1000,False
8,18600,1,False
8,18600,2,False
8,18600,3,False
8,18600,4,False
8,18600,5,False
8,18600,6,False
8,18600,7,False
8,18600,8,False
8,18600,9,False
8,18600,10,False
8,18600,20,False
8,18600,30,False
8,18600,40,False
8,18600,50,False
8,18600,60,False
8,18600,70,False
8,18600,80,False
8,18600,90,False
8,18600,100,False
8,18600,200,False
8,18600,300,False
8,18600,400,False
8,18600,500,False
8,18600,600,False
8,18600,700,False
8,18600,800,False
8,18600,900,False
8,18600,1000,False
8,18700,1,False
8,18700,2,False
8,18700,3,False
8,18700,4,False
8,18700,5,False
8,18700,6,False
8,18700,7,False
8,18700,8,False
8,18700,9,False
8,18700,10,False
8,18700,20,False
8,18700,30,False
8,18700,40,False
8,18700,50,False
8,18700,60,False
8,18700,70,False
8,18700,80,False
8,18700,90,False
8,18700,100,False
8,18700,200,False
8,18700,300,False
8,18700,400,False
8,18700,500,False
8,18700,600,False
8,18700,700,False
8,18700,800,False
8,18700,900,False
8,18700,1000,False
8,18800,1,False
8,18800,2,False
8,18800,3,False
8,18800,4,False
8,18800,5,False
8,18800,6,False
8,18800,7,False
8,18800,8,False
8,18800,9,False
8,18800,10,False
8,18800,20,False
8,18800,30,False
8,18800,40,False
8,18800,50,False
8,18800,60,False
8,18800,70,False
8,18800,80,False
8,18800,90,False
8,18800,100,False
8,18800,200,False
8,18800,300,False
8,18800,400,False
8,18800,500,False
8,18800,600,False
8,18800,700,False
8,18800,800,False
8,18800,900,False
8,18800,1000,False
8,18900,1,False
8,18900,2,False
8,18900,3,False
8,18900,4,False
8,18900,5,False
8,18900,6,False
8,18900,7,False
8,18900,8,False
8,18900,9,False
8,18900,10,False
8,18900,20,False
8,18900,30,False
8,18900,40,False
8,18900,50,False
8,18900,60,False
8,18900,70,False
8,18900,80,False
8,18900,90,False
8,18900,100,False
8,18900,200,False
8,18900,300,False
8,18900,400,False
8,18900,500,False
8,18900,600,False
8,18900,700,False
8,18900,800,False
8,18900,900,False
8,18900,1000,False
8,19000,1,False
8,19000,2,False
8,19000,3,False
8,19000,4,False
8,19000,5,False
8,19000,6,False
8,19000,7,False
8,19000,8,False
8,19000,9,False
8,19000,10,False
8,19000,20,False
8,19000,30,False
8,19000,40,False
8,19000,50,False
8,19000,60,False
8,19000,70,False
8,19000,80,False
8,19000,90,False
8,19000,100,False
8,19000,200,False
8,19000,300,False
8,19000,400,False
8,19000,500,False
8,19000,600,False
8,19000,700,False
8,19000,800,False
8,19000,900,False
8,19000,1000,False
8,19100,1,False
8,19100,2,False
8,19100,3,False
8,19100,4,False
8,19100,5,False
8,19100,6,False
8,19100,7,False
8,19100,8,False
8,19100,9,False
8,19100,10,False
8,19100,20,False
8,19100,30,False
8,19100,40,False
8,19100,50,False
8,19100,60,False
8,19100,70,False
8,19100,80,False
8,19100,90,False
8,19100,100,False
8,19100,200,False
8,19100,300,False
8,19100,400,False
8,19100,500,False
8,19100,600,False
8,19100,700,False
8,19100,800,False
8,19100,900,False
8,19100,1000,False
8,19200,1,False
8,19200,2,False
8,19200,3,False
8,19200,4,False
8,19200,5,False
8,19200,6,False
8,19200,7,False
8,19200,8,False
8,19200,9,False
8,19200,10,False
8,19200,20,False
8,19200,30,False
8,19200,40,False
8,19200,50,False
8,19200,60,False
8,19200,70,False
8,19200,80,False
8,19200,90,False
8,19200,100,False
8,19200,200,False
8,19200,300,False
8,19200,400,False
8,19200,500,False
8,19200,600,False
8,19200,700,False
8,19200,800,False
8,19200,900,False
8,19200,1000,False
8,19300,1,False
8,19300,2,False
8,19300,3,False
8,19300,4,False
8,19300,5,False
8,19300,6,False
8,19300,7,False
8,19300,8,False
8,19300,9,False
8,19300,10,False
8,19300,20,False
8,19300,30,False
8,19300,40,False
8,19300,50,False
8,19300,60,False
8,19300,70,False
8,19300,80,False
8,19300,90,False
8,19300,100,False
8,19300,200,False
8,19300,300,False
8,19300,400,False
8,19300,500,False
8,19300,600,False
8,19300,700,False
8,19300,800,False
8,19300,900,False
8,19300,1000,False
8,19400,1,False
8,19400,2,False
8,19400,3,False
8,19400,4,False
8,19400,5,False
8,19400,6,False
8,19400,7,False
8,19400,8,False
8,19400,9,False
8,19400,10,False
8,19400,20,False
8,19400,30,False
8,19400,40,False
8,19400,50,False
8,19400,60,False
8,19400,70,False
8,19400,80,False
8,19400,90,False
8,19400,100,False
8,19400,200,False
8,19400,300,False
8,19400,400,False
8,19400,500,False
8,19400,600,False
8,19400,700,False
8,19400,800,False
8,19400,900,False
8,19400,1000,False
8,19500,1,False
8,19500,2,False
8,19500,3,False
8,19500,4,False
8,19500,5,False
8,19500,6,False
8,19500,7,False
8,19500,8,False
8,19500,9,False
8,19500,10,False
8,19500,20,False
8,19500,30,False
8,19500,40,False
8,19500,50,False
8,19500,60,False
8,19500,70,False
8,19500,80,False
8,19500,90,False
8,19500,100,False
8,19500,200,False
8,19500,300,False
8,19500,400,False
8,19500,500,False
8,19500,600,False
8,19500,700,False
8,19500,800,False
8,19500,900,False
8,19500,1000,False
8,19600,1,False
8,19600,2,False
8,19600,3,False
8,19600,4,False
8,19600,5,False
8,19600,6,False
8,19600,7,False
8,19600,8,False
8,19600,9,False
8,19600,10,False
8,19600,20,False
8,19600,30,False
8,19600,40,False
8,19600,50,False
8,19600,60,False
8,19600,70,False
8,19600,80,False
8,19600,90,False
8,19600,100,False
8,19600,200,False
8,19600,300,False
8,19600,400,False
8,19600,500,False
8,19600,600,False
8,19600,700,False
8,19600,800,False
8,19600,900,False
8,19600,1000,False
8,19700,1,False
8,19700,2,False
8,19700,3,False
8,19700,4,False
8,19700,5,False
8,19700,6,False
8,19700,7,False
8,19700,8,False
8,19700,9,False
8,19700,10,False
8,19700,20,False
8,19700,30,False
8,19700,40,False
8,19700,50,False
8,19700,60,False
8,19700,70,False
8,19700,80,False
8,19700,90,False
8,19700,100,False
8,19700,200,False
8,19700,300,False
8,19700,400,False
8,19700,500,False
8,19700,600,False
8,19700,700,False
8,19700,800,False
8,19700,900,False
8,19700,1000,False
8,19800,1,False
8,19800,2,False
8,19800,3,False
8,19800,4,False
8,19800,5,False
8,19800,6,False
8,19800,7,False
8,19800,8,False
8,19800,9,False
8,19800,10,False
8,19800,20,False
8,19800,30,False
8,19800,40,False
8,19800,50,False
8,19800,60,False
8,19800,70,False
8,19800,80,False
8,19800,90,False
8,19800,100,False
8,19800,200,False
8,19800,300,False
8,19800,400,False
8,19800,500,False
8,19800,600,False
8,19800,700,False
8,19800,800,False
8,19800,900,False
8,19800,1000,False
8,19900,1,False
8,19900,2,False
8,19900,3,False
8,19900,4,False
8,19900,5,False
8,19900,6,False
8,19900,7,False
8,19900,8,False
8,19900,9,False
8,19900,10,False
8,19900,20,False
8,19900,30,False
8,19900,40,False
8,19900,50,False
8,19900,60,False
8,19900,70,False
8,19900,80,False
8,19900,90,False
8,19900,100,False
8,19900,200,False
8,19900,300,False
8,19900,400,False
8,19900,500,False
8,19900,600,False
8,19900,700,False
8,19900,800,False
8,19900,900,False
8,19900,1000,False
8,20000,1,False
8,20000,2,False
8,20000,3,False
8,20000,4,False
8,20000,5,False
8,20000,6,False
8,20000,7,False
8,20000,8,False
8,20000,9,False
8,20000,10,False
8,20000,20,False
8,20000,30,False
8,20000,40,False
8,20000,50,False
8,20000,60,False
8,20000,70,False
8,20000,80,False
8,20000,90,False
8,20000,100,False
8,20000,200,False
8,20000,300,False
8,20000,400,False
8,20000,500,False
8,20000,600,False
8,20000,700,False
8,20000,800,False
8,20000,900,False
8,20000,1000,False
8,20100,1,False
8,20100,2,False
8,20100,3,False
8,20100,4,False
8,20100,5,False
8,20100,6,False
8,20100,7,False
8,20100,8,False
8,20100,9,False
8,20100,10,False
8,20100,20,False
8,20100,30,False
8,20100,40,False
8,20100,50,False
8,20100,60,False
8,20100,70,False
8,20100,80,False
8,20100,90,False
8,20100,100,False
8,20100,200,False
8,20100,300,False
8,20100,400,False
8,20100,500,False
8,20100,600,False
8,20100,700,False
8,20100,800,False
8,20100,900,False
8,20100,1000,False
8,20200,1,False
8,20200,2,False
8,20200,3,False
8,20200,4,False
8,20200,5,False
8,20200,6,False
8,20200,7,False
8,20200,8,False
8,20200,9,False
8,20200,10,False
8,20200,20,False
8,20200,30,False
8,20200,40,False
8,20200,50,False
8,20200,60,False
8,20200,70,False
8,20200,80,False
8,20200,90,False
8,20200,100,False
8,20200,200,False
8,20200,300,False
8,20200,400,False
8,20200,500,False
8,20200,600,False
8,20200,700,False
8,20200,800,False
8,20200,900,False
8,20200,1000,False
8,20300,1,False
8,20300,2,False
8,20300,3,False
8,20300,4,False
8,20300,5,False
8,20300,6,False
8,20300,7,False
8,20300,8,False
8,20300,9,False
8,20300,10,False
8,20300,20,False
8,20300,30,False
8,20300,40,False
8,20300,50,False
8,20300,60,False
8,20300,70,False
8,20300,80,False
8,20300,90,False
8,20300,100,False
8,20300,200,False
8,20300,300,False
8,20300,400,False
8,20300,500,False
8,20300,600,False
8,20300,700,False
8,20300,800,False
8,20300,900,False
8,20300,1000,False
8,20400,1,False
8,20400,2,False
8,20400,3,False
8,20400,4,False
8,20400,5,False
8,20400,6,False
8,20400,7,False
8,20400,8,False
8,20400,9,False
8,20400,10,False
8,20400,20,False
8,20400,30,False
8,20400,40,False
8,20400,50,False
8,20400,60,False
8,20400,70,False
8,20400,80,False
8,20400,90,False
8,20400,100,False
8,20400,200,False
8,20400,300,False
8,20400,400,False
8,20400,500,False
8,20400,600,False
8,20400,700,False
8,20400,800,False
8,20400,900,False
8,20400,1000,False
8,20500,1,False
8,20500,2,False
8,20500,3,False
8,20500,4,False
8,20500,5,False
8,20500,6,False
8,20500,7,False
8,20500,8,False
8,20500,9,False
8,20500,10,False
8,20500,20,False
8,20500,30,False
8,20500,40,False
8,20500,50,False
8,20500,60,False
8,20500,70,False
8,20500,80,False
8,20500,90,False
8,20500,100,False
8,20500,200,False
8,20500,300,False
8,20500,400,False
8,20500,500,False
8,20500,600,False
8,20500,700,False
8,20500,800,False
8,20500,900,False
8,20500,1000,False
8,20600,1,False
8,20600,2,False
8,20600,3,False
8,20600,4,False
8,20600,5,False
8,20600,6,False
8,20600,7,False
8,20600,8,False
8,20600,9,False
8,20600,10,False
8,20600,20,False
8,20600,30,False
8,20600,40,False
8,20600,50,False
8,20600,60,False
8,20600,70,False
8,20600,80,False
8,20600,90,False
8,20600,100,False
8,20600,200,False
8,20600,300,False
8,20600,400,False
8,20600,500,False
8,20600,600,False
8,20600,700,False
8,20600,800,False
8,20600,900,False
8,20600,1000,False
8,20700,1,False
8,20700,2,False
8,20700,3,False
8,20700,4,False
8,20700,5,False
8,20700,6,False
8,20700,7,False
8,20700,8,False
8,20700,9,False
8,20700,10,False
8,20700,20,False
8,20700,30,False
8,20700,40,False
8,20700,50,False
8,20700,60,False
8,20700,70,False
8,20700,80,False
8,20700,90,False
8,20700,100,False
8,20700,200,False
8,20700,300,False
8,20700,400,False
8,20700,500,False
8,20700,600,False
8,20700,700,False
8,20700,800,False
8,20700,900,False
8,20700,1000,False
8,20800,1,False
8,20800,2,False
8,20800,3,False
8,20800,4,False
8,20800,5,False
8,20800,6,False
8,20800,7,False
8,20800,8,False
8,20800,9,False
8,20800,10,False
8,20800,20,False
8,20800,30,False
8,20800,40,False
8,20800,50,False
8,20800,60,False
8,20800,70,False
8,20800,80,False
8,20800,90,False
